Date,Price,Year,Month,Day
19/03/2003,336.1,2003,3,19
20/03/2003,332.9,2003,3,20
21/03/2003,326,2003,3,21
24/03/2003,329.5,2003,3,24
25/03/2003,328.4,2003,3,25
26/03/2003,330.3,2003,3,26
27/03/2003,328.7,2003,3,27
28/03/2003,328.5,2003,3,28
31/03/2003,331.6,2003,3,31
01/04/2003,336,2003,4,1
02/04/2003,334.4,2003,4,2
03/04/2003,329.7,2003,4,3
04/04/2003,324.7,2003,4,4
07/04/2003,321,2003,4,7
08/04/2003,322.3,2003,4,8
09/04/2003,323,2003,4,9
10/04/2003,327,2003,4,10
11/04/2003,326.5,2003,4,11
14/04/2003,325.6,2003,4,14
15/04/2003,324.5,2003,4,15
16/04/2003,323.7,2003,4,16
17/04/2003,326,2003,4,17
21/04/2003,329.7,2003,4,21
22/04/2003,333.5,2003,4,22
23/04/2003,334.3,2003,4,23
24/04/2003,332.6,2003,4,24
25/04/2003,333.4,2003,4,25
28/04/2003,335,2003,4,28
29/04/2003,333,2003,4,29
30/04/2003,337,2003,4,30
01/05/2003,339,2003,5,1
02/05/2003,341,2003,5,2
05/05/2003,342.3,2003,5,5
06/05/2003,342.5,2003,5,6
07/05/2003,341.9,2003,5,7
08/05/2003,348.4,2003,5,8
09/05/2003,348.3,2003,5,9
12/05/2003,351.6,2003,5,12
13/05/2003,350,2003,5,13
14/05/2003,352.3,2003,5,14
15/05/2003,352.6,2003,5,15
16/05/2003,354.7,2003,5,16
19/05/2003,364.2,2003,5,19
20/05/2003,366.3,2003,5,20
21/05/2003,372,2003,5,21
22/05/2003,368.1,2003,5,22
23/05/2003,368.8,2003,5,23
27/05/2003,367.8,2003,5,27
28/05/2003,365.2,2003,5,28
29/05/2003,365.1,2003,5,29
30/05/2003,368.6,2003,5,30
02/06/2003,362.4,2003,6,2
03/06/2003,366,2003,6,3
04/06/2003,366.1,2003,6,4
05/06/2003,361.8,2003,6,5
06/06/2003,368.1,2003,6,6
09/06/2003,362.5,2003,6,9
10/06/2003,362.3,2003,6,10
11/06/2003,352.2,2003,6,11
12/06/2003,354.5,2003,6,12
13/06/2003,353.7,2003,6,13
16/06/2003,359.1,2003,6,16
17/06/2003,359.9,2003,6,17
18/06/2003,360.7,2003,6,18
19/06/2003,356,2003,6,19
20/06/2003,362.3,2003,6,20
23/06/2003,355.9,2003,6,23
24/06/2003,354,2003,6,24
25/06/2003,348.1,2003,6,25
26/06/2003,344,2003,6,26
27/06/2003,345.2,2003,6,27
30/06/2003,346,2003,6,30
01/07/2003,351.4,2003,7,1
02/07/2003,351.3,2003,7,2
03/07/2003,351,2003,7,3
07/07/2003,348.1,2003,7,7
08/07/2003,344.1,2003,7,8
09/07/2003,343.6,2003,7,9
10/07/2003,344.3,2003,7,10
11/07/2003,344,2003,7,11
14/07/2003,346.9,2003,7,14
15/07/2003,342.1,2003,7,15
16/07/2003,343.1,2003,7,16
17/07/2003,344.2,2003,7,17
18/07/2003,347.2,2003,7,18
21/07/2003,350.9,2003,7,21
22/07/2003,350.6,2003,7,22
23/07/2003,358.6,2003,7,23
24/07/2003,362.2,2003,7,24
25/07/2003,362.7,2003,7,25
28/07/2003,364.8,2003,7,28
29/07/2003,361.7,2003,7,29
30/07/2003,361.1,2003,7,30
31/07/2003,354.7,2003,7,31
01/08/2003,354.1,2003,8,1
04/08/2003,346.5,2003,8,4
05/08/2003,349.1,2003,8,5
06/08/2003,349.6,2003,8,6
07/08/2003,351,2003,8,7
08/08/2003,352,2003,8,8
11/08/2003,359.6,2003,8,11
12/08/2003,359.6,2003,8,12
13/08/2003,357.2,2003,8,13
14/08/2003,363.8,2003,8,14
15/08/2003,366,2003,8,15
18/08/2003,360,2003,8,18
19/08/2003,357,2003,8,19
20/08/2003,361.1,2003,8,20
21/08/2003,364.6,2003,8,21
22/08/2003,362,2003,8,22
25/08/2003,364,2003,8,25
26/08/2003,361.5,2003,8,26
27/08/2003,371.5,2003,8,27
28/08/2003,369,2003,8,28
29/08/2003,375,2003,8,29
02/09/2003,375,2003,9,2
03/09/2003,373.9,2003,9,3
04/09/2003,372.9,2003,9,4
05/09/2003,377.6,2003,9,5
08/09/2003,375.1,2003,9,8
09/09/2003,381.7,2003,9,9
10/09/2003,380,2003,9,10
11/09/2003,378,2003,9,11
12/09/2003,375.8,2003,9,12
15/09/2003,374.5,2003,9,15
16/09/2003,373.5,2003,9,16
17/09/2003,376.2,2003,9,17
18/09/2003,376.6,2003,9,18
19/09/2003,381.8,2003,9,19
22/09/2003,387.2,2003,9,22
23/09/2003,385.9,2003,9,23
24/09/2003,387.5,2003,9,24
25/09/2003,385,2003,9,25
26/09/2003,380.8,2003,9,26
29/09/2003,381,2003,9,29
30/09/2003,382.3,2003,9,30
01/10/2003,385.5,2003,10,1
02/10/2003,385.1,2003,10,2
03/10/2003,383,2003,10,3
06/10/2003,371.5,2003,10,6
07/10/2003,375,2003,10,7
08/10/2003,377,2003,10,8
09/10/2003,373.5,2003,10,9
10/10/2003,370.8,2003,10,10
13/10/2003,371.3,2003,10,13
14/10/2003,373.5,2003,10,14
15/10/2003,374,2003,10,15
16/10/2003,372.7,2003,10,16
17/10/2003,369.5,2003,10,17
20/10/2003,373.5,2003,10,20
21/10/2003,378.7,2003,10,21
22/10/2003,386.4,2003,10,22
23/10/2003,386,2003,10,23
24/10/2003,384.7,2003,10,24
27/10/2003,387.8,2003,10,27
28/10/2003,385,2003,10,28
29/10/2003,383,2003,10,29
30/10/2003,384.3,2003,10,30
31/10/2003,384.5,2003,10,31
03/11/2003,382.8,2003,11,3
04/11/2003,379.9,2003,11,4
05/11/2003,382.6,2003,11,5
06/11/2003,380.6,2003,11,6
07/11/2003,383.3,2003,11,7
10/11/2003,386.6,2003,11,10
11/11/2003,388.1,2003,11,11
12/11/2003,394.9,2003,11,12
13/11/2003,396,2003,11,13
14/11/2003,397.8,2003,11,14
17/11/2003,391.5,2003,11,17
18/11/2003,397.6,2003,11,18
19/11/2003,394.9,2003,11,19
20/11/2003,393.7,2003,11,20
21/11/2003,394,2003,11,21
24/11/2003,391.5,2003,11,24
26/11/2003,390.7,2003,11,26
01/12/2003,397.2,2003,12,1
02/12/2003,402,2003,12,2
03/12/2003,403.2,2003,12,3
04/12/2003,403.9,2003,12,4
05/12/2003,402.5,2003,12,5
08/12/2003,406.7,2003,12,8
09/12/2003,407,2003,12,9
10/12/2003,406.9,2003,12,10
11/12/2003,405.8,2003,12,11
12/12/2003,406.1,2003,12,12
15/12/2003,401.6,2003,12,15
16/12/2003,410,2003,12,16
17/12/2003,409.1,2003,12,17
18/12/2003,413.2,2003,12,18
19/12/2003,410.8,2003,12,19
22/12/2003,409.6,2003,12,22
23/12/2003,410.4,2003,12,23
24/12/2003,411.5,2003,12,24
29/12/2003,414.1,2003,12,29
30/12/2003,416.9,2003,12,30
31/12/2003,415.7,2003,12,31
05/01/2004,422.5,2004,1,5
06/01/2004,422.8,2004,1,6
07/01/2004,421.9,2004,1,7
08/01/2004,424,2004,1,8
09/01/2004,426.4,2004,1,9
12/01/2004,425.8,2004,1,12
13/01/2004,425.4,2004,1,13
14/01/2004,421.7,2004,1,14
15/01/2004,408.4,2004,1,15
16/01/2004,406.7,2004,1,16
20/01/2004,412.7,2004,1,20
21/01/2004,411.1,2004,1,21
22/01/2004,410,2004,1,22
23/01/2004,407.9,2004,1,23
26/01/2004,406.6,2004,1,26
27/01/2004,410,2004,1,27
28/01/2004,414.5,2004,1,28
29/01/2004,412,2004,1,29
30/01/2004,398,2004,1,30
02/02/2004,403,2004,2,2
03/02/2004,398.5,2004,2,3
04/02/2004,399.8,2004,2,4
05/02/2004,399.4,2004,2,5
06/02/2004,397,2004,2,6
09/02/2004,403.8,2004,2,9
10/02/2004,407.3,2004,2,10
11/02/2004,407.8,2004,2,11
12/02/2004,411.9,2004,2,12
13/02/2004,412.7,2004,2,13
17/02/2004,414,2004,2,17
18/02/2004,415.9,2004,2,18
19/02/2004,410.4,2004,2,19
20/02/2004,409,2004,2,20
23/02/2004,399,2004,2,23
24/02/2004,401.6,2004,2,24
25/02/2004,404.8,2004,2,25
26/02/2004,392.5,2004,2,26
27/02/2004,395,2004,2,27
01/03/2004,399.3,2004,3,1
02/03/2004,397.5,2004,3,2
03/03/2004,391.1,2004,3,3
04/03/2004,394.8,2004,3,4
05/03/2004,401,2004,3,5
08/03/2004,399.5,2004,3,8
09/03/2004,401.7,2004,3,9
10/03/2004,400,2004,3,10
11/03/2004,400.7,2004,3,11
12/03/2004,395.3,2004,3,12
15/03/2004,399.4,2004,3,15
16/03/2004,402,2004,3,16
17/03/2004,404,2004,3,17
18/03/2004,411.1,2004,3,18
19/03/2004,412,2004,3,19
22/03/2004,417.4,2004,3,22
23/03/2004,419.8,2004,3,23
24/03/2004,417.2,2004,3,24
25/03/2004,416,2004,3,25
26/03/2004,422,2004,3,26
29/03/2004,417.1,2004,3,29
30/03/2004,416.5,2004,3,30
31/03/2004,421,2004,3,31
01/04/2004,427.2,2004,4,1
02/04/2004,426.6,2004,4,2
05/04/2004,421.6,2004,4,5
06/04/2004,415.6,2004,4,6
07/04/2004,418.9,2004,4,7
08/04/2004,423.3,2004,4,8
12/04/2004,421.1,2004,4,12
13/04/2004,417.8,2004,4,13
14/04/2004,407.3,2004,4,14
15/04/2004,401,2004,4,15
16/04/2004,399.6,2004,4,16
19/04/2004,404.6,2004,4,19
20/04/2004,400.3,2004,4,20
21/04/2004,393.4,2004,4,21
22/04/2004,390.5,2004,4,22
23/04/2004,393,2004,4,23
26/04/2004,396.5,2004,4,26
27/04/2004,397.7,2004,4,27
28/04/2004,395.5,2004,4,28
29/04/2004,380,2004,4,29
30/04/2004,389,2004,4,30
03/05/2004,387,2004,5,3
04/05/2004,392,2004,5,4
05/05/2004,393.4,2004,5,5
06/05/2004,387.2,2004,5,6
07/05/2004,377,2004,5,7
10/05/2004,378.3,2004,5,10
11/05/2004,376.9,2004,5,11
12/05/2004,377.4,2004,5,12
13/05/2004,374.8,2004,5,13
14/05/2004,377,2004,5,14
17/05/2004,379.5,2004,5,17
18/05/2004,375.8,2004,5,18
19/05/2004,382.9,2004,5,19
20/05/2004,378.4,2004,5,20
21/05/2004,384.8,2004,5,21
24/05/2004,385.6,2004,5,24
25/05/2004,388.3,2004,5,25
26/05/2004,388.3,2004,5,26
28/05/2004,395.3,2004,5,28
01/06/2004,395.1,2004,6,1
02/06/2004,394.6,2004,6,2
03/06/2004,390.7,2004,6,3
04/06/2004,388.4,2004,6,4
07/06/2004,391.8,2004,6,7
08/06/2004,393.8,2004,6,8
09/06/2004,391.6,2004,6,9
10/06/2004,385.3,2004,6,10
14/06/2004,383.6,2004,6,14
15/06/2004,383.1,2004,6,15
16/06/2004,386.5,2004,6,16
17/06/2004,385.3,2004,6,17
18/06/2004,393,2004,6,18
21/06/2004,394.6,2004,6,21
22/06/2004,394,2004,6,22
23/06/2004,395.5,2004,6,23
24/06/2004,394.6,2004,6,24
25/06/2004,402.3,2004,6,25
28/06/2004,403,2004,6,28
29/06/2004,400.2,2004,6,29
30/06/2004,395.4,2004,6,30
01/07/2004,396,2004,7,1
02/07/2004,398.3,2004,7,2
06/07/2004,392.6,2004,7,6
07/07/2004,397.8,2004,7,7
08/07/2004,407.8,2004,7,8
09/07/2004,407.5,2004,7,9
12/07/2004,408.1,2004,7,12
13/07/2004,402,2004,7,13
14/07/2004,405.4,2004,7,14
15/07/2004,404.2,2004,7,15
16/07/2004,406.6,2004,7,16
19/07/2004,405.6,2004,7,19
20/07/2004,401.9,2004,7,20
21/07/2004,397.1,2004,7,21
22/07/2004,395.2,2004,7,22
23/07/2004,391,2004,7,23
26/07/2004,390.3,2004,7,26
27/07/2004,387,2004,7,27
28/07/2004,389,2004,7,28
29/07/2004,389,2004,7,29
30/07/2004,388.2,2004,7,30
02/08/2004,394,2004,8,2
03/08/2004,392,2004,8,3
04/08/2004,393.6,2004,8,4
05/08/2004,393,2004,8,5
06/08/2004,392.5,2004,8,6
09/08/2004,399.1,2004,8,9
10/08/2004,399.3,2004,8,10
11/08/2004,399.5,2004,8,11
12/08/2004,395.7,2004,8,12
13/08/2004,394.3,2004,8,13
16/08/2004,399,2004,8,16
17/08/2004,402.5,2004,8,17
18/08/2004,403,2004,8,18
19/08/2004,404.3,2004,8,19
20/08/2004,407,2004,8,20
23/08/2004,411.3,2004,8,23
24/08/2004,405,2004,8,24
25/08/2004,405.3,2004,8,25
26/08/2004,409,2004,8,26
27/08/2004,407.4,2004,8,27
30/08/2004,404.7,2004,8,30
31/08/2004,410.4,2004,8,31
01/09/2004,407.3,2004,9,1
02/09/2004,406.4,2004,9,2
03/09/2004,400.5,2004,9,3
07/09/2004,398,2004,9,7
08/09/2004,396.8,2004,9,8
09/09/2004,398.5,2004,9,9
10/09/2004,401,2004,9,10
13/09/2004,404.1,2004,9,13
14/09/2004,405.1,2004,9,14
15/09/2004,404,2004,9,15
16/09/2004,404.7,2004,9,16
17/09/2004,405.8,2004,9,17
20/09/2004,403.6,2004,9,20
21/09/2004,408.3,2004,9,21
22/09/2004,407.2,2004,9,22
23/09/2004,410.9,2004,9,23
24/09/2004,408.1,2004,9,24
27/09/2004,409.1,2004,9,27
28/09/2004,410.8,2004,9,28
29/09/2004,412,2004,9,29
30/09/2004,412.9,2004,9,30
01/10/2004,419.1,2004,10,1
04/10/2004,415,2004,10,4
05/10/2004,415.3,2004,10,5
06/10/2004,417.5,2004,10,6
07/10/2004,418,2004,10,7
08/10/2004,418.7,2004,10,8
11/10/2004,422.2,2004,10,11
12/10/2004,419.1,2004,10,12
13/10/2004,411,2004,10,13
14/10/2004,416,2004,10,14
15/10/2004,418.3,2004,10,15
18/10/2004,419,2004,10,18
19/10/2004,420.7,2004,10,19
20/10/2004,420.3,2004,10,20
21/10/2004,423.5,2004,10,21
22/10/2004,424.6,2004,10,22
25/10/2004,429,2004,10,25
26/10/2004,429.1,2004,10,26
27/10/2004,429.5,2004,10,27
28/10/2004,425.1,2004,10,28
29/10/2004,428.5,2004,10,29
01/11/2004,427.3,2004,11,1
02/11/2004,420,2004,11,2
03/11/2004,424.6,2004,11,3
04/11/2004,430.1,2004,11,4
05/11/2004,433.6,2004,11,5
08/11/2004,432.7,2004,11,8
09/11/2004,434,2004,11,9
10/11/2004,434,2004,11,10
11/11/2004,434.9,2004,11,11
12/11/2004,437.9,2004,11,12
15/11/2004,437,2004,11,15
16/11/2004,440.2,2004,11,16
17/11/2004,444.8,2004,11,17
18/11/2004,442.6,2004,11,18
19/11/2004,446.8,2004,11,19
22/11/2004,448.8,2004,11,22
23/11/2004,447.8,2004,11,23
24/11/2004,449.3,2004,11,24
29/11/2004,450.8,2004,11,29
30/11/2004,453.4,2004,11,30
01/12/2004,451.6,2004,12,1
02/12/2004,454,2004,12,2
03/12/2004,450.4,2004,12,3
06/12/2004,454.4,2004,12,6
07/12/2004,453,2004,12,7
08/12/2004,449,2004,12,8
09/12/2004,437.5,2004,12,9
10/12/2004,436.5,2004,12,10
13/12/2004,437,2004,12,13
14/12/2004,438.9,2004,12,14
15/12/2004,435.7,2004,12,15
16/12/2004,440.8,2004,12,16
17/12/2004,436.8,2004,12,17
20/12/2004,442.5,2004,12,20
21/12/2004,443,2004,12,21
22/12/2004,442.1,2004,12,22
23/12/2004,441.3,2004,12,23
27/12/2004,444,2004,12,27
28/12/2004,445.5,2004,12,28
29/12/2004,440.5,2004,12,29
30/12/2004,438.9,2004,12,30
03/01/2005,431,2005,1,3
04/01/2005,428.5,2005,1,4
05/01/2005,425.7,2005,1,5
06/01/2005,421,2005,1,6
07/01/2005,423.7,2005,1,7
10/01/2005,419.1,2005,1,10
11/01/2005,421.9,2005,1,11
12/01/2005,426.1,2005,1,12
13/01/2005,424.7,2005,1,13
14/01/2005,422,2005,1,14
18/01/2005,423.2,2005,1,18
19/01/2005,423,2005,1,19
20/01/2005,421.8,2005,1,20
21/01/2005,426.7,2005,1,21
24/01/2005,426.9,2005,1,24
25/01/2005,422,2005,1,25
26/01/2005,426.9,2005,1,26
27/01/2005,426.3,2005,1,27
28/01/2005,426.1,2005,1,28
31/01/2005,426,2005,1,31
01/02/2005,422.2,2005,2,1
02/02/2005,420.9,2005,2,2
03/02/2005,421.3,2005,2,3
04/02/2005,416.4,2005,2,4
07/02/2005,414.1,2005,2,7
08/02/2005,413.6,2005,2,8
09/02/2005,412.2,2005,2,9
10/02/2005,412,2005,2,10
11/02/2005,416.8,2005,2,11
14/02/2005,420,2005,2,14
15/02/2005,425.9,2005,2,15
16/02/2005,424,2005,2,16
17/02/2005,425.5,2005,2,17
18/02/2005,426.7,2005,2,18
22/02/2005,426.5,2005,2,22
23/02/2005,434,2005,2,23
24/02/2005,436,2005,2,24
25/02/2005,436,2005,2,25
28/02/2005,435.5,2005,2,28
01/03/2005,432.9,2005,3,1
02/03/2005,433.4,2005,3,2
03/03/2005,429.9,2005,3,3
04/03/2005,434.2,2005,3,4
07/03/2005,435,2005,3,7
08/03/2005,440.3,2005,3,8
09/03/2005,442.1,2005,3,9
10/03/2005,442.8,2005,3,10
11/03/2005,446.2,2005,3,11
14/03/2005,441.1,2005,3,14
15/03/2005,440.9,2005,3,15
16/03/2005,443.7,2005,3,16
17/03/2005,438.7,2005,3,17
18/03/2005,439.3,2005,3,18
21/03/2005,431.1,2005,3,21
22/03/2005,431.3,2005,3,22
23/03/2005,425.2,2005,3,23
24/03/2005,424.7,2005,3,24
28/03/2005,425.9,2005,3,28
29/03/2005,426,2005,3,29
30/03/2005,426,2005,3,30
31/03/2005,426.7,2005,3,31
01/04/2005,428.3,2005,4,1
04/04/2005,426,2005,4,4
05/04/2005,423.8,2005,4,5
06/04/2005,424.9,2005,4,6
07/04/2005,426.5,2005,4,7
08/04/2005,425.2,2005,4,8
11/04/2005,426,2005,4,11
12/04/2005,428.1,2005,4,12
13/04/2005,428,2005,4,13
14/04/2005,429.5,2005,4,14
15/04/2005,423.2,2005,4,15
18/04/2005,423.6,2005,4,18
19/04/2005,426.8,2005,4,19
20/04/2005,433.6,2005,4,20
21/04/2005,434.1,2005,4,21
22/04/2005,433.5,2005,4,22
25/04/2005,432.7,2005,4,25
26/04/2005,438,2005,4,26
27/04/2005,436.4,2005,4,27
28/04/2005,431.3,2005,4,28
29/04/2005,435,2005,4,29
02/05/2005,429.5,2005,5,2
03/05/2005,426.7,2005,5,3
04/05/2005,429,2005,5,4
05/05/2005,429.8,2005,5,5
06/05/2005,426.1,2005,5,6
09/05/2005,426.2,2005,5,9
10/05/2005,427.2,2005,5,10
11/05/2005,427.2,2005,5,11
12/05/2005,421.6,2005,5,12
13/05/2005,420.2,2005,5,13
16/05/2005,418.9,2005,5,16
17/05/2005,419.4,2005,5,17
18/05/2005,421.5,2005,5,18
19/05/2005,420.5,2005,5,19
20/05/2005,416.5,2005,5,20
23/05/2005,416.6,2005,5,23
24/05/2005,417.5,2005,5,24
25/05/2005,418.8,2005,5,25
26/05/2005,417.8,2005,5,26
27/05/2005,420.2,2005,5,27
31/05/2005,418,2005,5,31
01/06/2005,416.4,2005,6,1
02/06/2005,415.8,2005,6,2
03/06/2005,422.2,2005,6,3
06/06/2005,423.6,2005,6,6
07/06/2005,426.7,2005,6,7
08/06/2005,425.6,2005,6,8
09/06/2005,423.7,2005,6,9
10/06/2005,423.8,2005,6,10
13/06/2005,428.3,2005,6,13
14/06/2005,428.2,2005,6,14
15/06/2005,427.5,2005,6,15
16/06/2005,429.5,2005,6,16
17/06/2005,436.1,2005,6,17
20/06/2005,440,2005,6,20
21/06/2005,439,2005,6,21
22/06/2005,437.5,2005,6,22
23/06/2005,438.3,2005,6,23
24/06/2005,441.5,2005,6,24
27/06/2005,440.7,2005,6,27
28/06/2005,437.5,2005,6,28
29/06/2005,437.3,2005,6,29
30/06/2005,435.9,2005,6,30
01/07/2005,427.8,2005,7,1
05/07/2005,422.9,2005,7,5
06/07/2005,423.5,2005,7,6
07/07/2005,423.3,2005,7,7
08/07/2005,422.9,2005,7,8
11/07/2005,425.5,2005,7,11
12/07/2005,426.3,2005,7,12
13/07/2005,423.9,2005,7,13
14/07/2005,419.6,2005,7,14
15/07/2005,420.7,2005,7,15
18/07/2005,420.5,2005,7,18
19/07/2005,419.7,2005,7,19
20/07/2005,421.7,2005,7,20
21/07/2005,425.4,2005,7,21
22/07/2005,424.7,2005,7,22
25/07/2005,425.7,2005,7,25
26/07/2005,423.4,2005,7,26
27/07/2005,424.7,2005,7,27
28/07/2005,425,2005,7,28
29/07/2005,427.7,2005,7,29
01/08/2005,430,2005,8,1
02/08/2005,431.7,2005,8,2
03/08/2005,431.5,2005,8,3
04/08/2005,436.5,2005,8,4
05/08/2005,437.7,2005,8,5
08/08/2005,437,2005,8,8
09/08/2005,432.5,2005,8,9
10/08/2005,434.9,2005,8,10
11/08/2005,437.2,2005,8,11
12/08/2005,445.8,2005,8,12
15/08/2005,441.4,2005,8,15
16/08/2005,441.7,2005,8,16
17/08/2005,442.5,2005,8,17
18/08/2005,440.4,2005,8,18
19/08/2005,439.1,2005,8,19
22/08/2005,437,2005,8,22
23/08/2005,438.8,2005,8,23
24/08/2005,439.7,2005,8,24
25/08/2005,438.5,2005,8,25
26/08/2005,438.4,2005,8,26
29/08/2005,438.5,2005,8,29
30/08/2005,431.2,2005,8,30
31/08/2005,433.8,2005,8,31
01/09/2005,438.5,2005,9,1
02/09/2005,444.2,2005,9,2
06/09/2005,444.4,2005,9,6
07/09/2005,444.7,2005,9,7
08/09/2005,446.7,2005,9,8
09/09/2005,449,2005,9,9
12/09/2005,449.7,2005,9,12
13/09/2005,446.1,2005,9,13
14/09/2005,449.8,2005,9,14
15/09/2005,455.5,2005,9,15
16/09/2005,459.5,2005,9,16
19/09/2005,466.7,2005,9,19
20/09/2005,466.2,2005,9,20
21/09/2005,468.9,2005,9,21
22/09/2005,467.5,2005,9,22
23/09/2005,463.5,2005,9,23
26/09/2005,465.9,2005,9,26
27/09/2005,462.6,2005,9,27
28/09/2005,469.7,2005,9,28
29/09/2005,469.5,2005,9,29
30/09/2005,472.7,2005,9,30
03/10/2005,467.8,2005,10,3
04/10/2005,466.8,2005,10,4
05/10/2005,465,2005,10,5
06/10/2005,465.6,2005,10,6
07/10/2005,473,2005,10,7
10/10/2005,474.8,2005,10,10
11/10/2005,475.2,2005,10,11
12/10/2005,478.5,2005,10,12
13/10/2005,472,2005,10,13
14/10/2005,469.3,2005,10,14
17/10/2005,473,2005,10,17
18/10/2005,472,2005,10,18
19/10/2005,471,2005,10,19
20/10/2005,465,2005,10,20
21/10/2005,462,2005,10,21
24/10/2005,465.5,2005,10,24
25/10/2005,465,2005,10,25
26/10/2005,472.5,2005,10,26
27/10/2005,471,2005,10,27
28/10/2005,473.5,2005,10,28
31/10/2005,471.1,2005,10,31
01/11/2005,463,2005,11,1
02/11/2005,462.8,2005,11,2
03/11/2005,460.1,2005,11,3
04/11/2005,455.3,2005,11,4
07/11/2005,459,2005,11,7
08/11/2005,458.5,2005,11,8
09/11/2005,466.3,2005,11,9
10/11/2005,466.6,2005,11,10
11/11/2005,468.3,2005,11,11
14/11/2005,468.2,2005,11,14
15/11/2005,468.1,2005,11,15
16/11/2005,478.3,2005,11,16
17/11/2005,486,2005,11,17
18/11/2005,485.6,2005,11,18
21/11/2005,489,2005,11,21
22/11/2005,492.6,2005,11,22
23/11/2005,492.1,2005,11,23
28/11/2005,502.2,2005,11,28
29/11/2005,498.7,2005,11,29
30/11/2005,499.1,2005,11,30
01/12/2005,494.2,2005,12,1
02/12/2005,503,2005,12,2
05/12/2005,504.5,2005,12,5
06/12/2005,509.2,2005,12,6
07/12/2005,510.7,2005,12,7
08/12/2005,514.6,2005,12,8
09/12/2005,520.4,2005,12,9
12/12/2005,526.5,2005,12,12
13/12/2005,528.4,2005,12,13
14/12/2005,521,2005,12,14
15/12/2005,506,2005,12,15
16/12/2005,503.9,2005,12,16
19/12/2005,509.5,2005,12,19
20/12/2005,506.9,2005,12,20
21/12/2005,495.5,2005,12,21
22/12/2005,495.5,2005,12,22
23/12/2005,502.3,2005,12,23
27/12/2005,508.7,2005,12,27
28/12/2005,516.9,2005,12,28
29/12/2005,515.7,2005,12,29
30/12/2005,517.1,2005,12,30
02/01/2006,518.6,2006,1,2
03/01/2006,518.6,2006,1,3
04/01/2006,533.6,2006,1,4
05/01/2006,529,2006,1,5
06/01/2006,539.7,2006,1,6
09/01/2006,549.1,2006,1,9
10/01/2006,544.3,2006,1,10
11/01/2006,548.8,2006,1,11
12/01/2006,548.3,2006,1,12
13/01/2006,556.1,2006,1,13
17/01/2006,553.4,2006,1,17
18/01/2006,543.7,2006,1,18
19/01/2006,552,2006,1,19
20/01/2006,553.5,2006,1,20
23/01/2006,555,2006,1,23
24/01/2006,555,2006,1,24
25/01/2006,562.2,2006,1,25
26/01/2006,559.7,2006,1,26
27/01/2006,558.7,2006,1,27
30/01/2006,559.2,2006,1,30
31/01/2006,566.5,2006,1,31
01/02/2006,571.6,2006,2,1
02/02/2006,569.8,2006,2,2
03/02/2006,571.5,2006,2,3
06/02/2006,568.4,2006,2,6
07/02/2006,569.5,2006,2,7
08/02/2006,551,2006,2,8
09/02/2006,549.9,2006,2,9
10/02/2006,561.9,2006,2,10
13/02/2006,548.5,2006,2,13
14/02/2006,538,2006,2,14
15/02/2006,544.9,2006,2,15
16/02/2006,539,2006,2,16
17/02/2006,548,2006,2,17
21/02/2006,550.5,2006,2,21
22/02/2006,552.6,2006,2,22
23/02/2006,554.5,2006,2,23
24/02/2006,547.5,2006,2,24
27/02/2006,556.1,2006,2,27
28/02/2006,553.1,2006,2,28
01/03/2006,562.5,2006,3,1
02/03/2006,568.2,2006,3,2
03/03/2006,569.8,2006,3,3
06/03/2006,554.9,2006,3,6
07/03/2006,554.5,2006,3,7
08/03/2006,540,2006,3,8
09/03/2006,545,2006,3,9
10/03/2006,539.9,2006,3,10
13/03/2006,541,2006,3,13
14/03/2006,551.7,2006,3,14
15/03/2006,553.1,2006,3,15
16/03/2006,554.4,2006,3,16
17/03/2006,554.1,2006,3,17
20/03/2006,555.2,2006,3,20
21/03/2006,552.4,2006,3,21
22/03/2006,550.9,2006,3,22
23/03/2006,550.1,2006,3,23
24/03/2006,560,2006,3,24
27/03/2006,567,2006,3,27
28/03/2006,566.6,2006,3,28
29/03/2006,573,2006,3,29
30/03/2006,572.6,2006,3,30
31/03/2006,586.8,2006,3,31
03/04/2006,582,2006,4,3
04/04/2006,588,2006,4,4
05/04/2006,587,2006,4,5
06/04/2006,588,2006,4,6
07/04/2006,595.5,2006,4,7
10/04/2006,589,2006,4,10
11/04/2006,602,2006,4,11
12/04/2006,597.3,2006,4,12
13/04/2006,596.5,2006,4,13
17/04/2006,605,2006,4,17
18/04/2006,614.6,2006,4,18
19/04/2006,620.5,2006,4,19
20/04/2006,640,2006,4,20
21/04/2006,615,2006,4,21
24/04/2006,634,2006,4,24
25/04/2006,620.6,2006,4,25
26/04/2006,635,2006,4,26
27/04/2006,636.5,2006,4,27
28/04/2006,651.8,2006,4,28
01/05/2006,658,2006,5,1
02/05/2006,666,2006,5,2
03/05/2006,669.2,2006,5,3
04/05/2006,674.2,2006,5,4
05/05/2006,682.2,2006,5,5
08/05/2006,679,2006,5,8
09/05/2006,679,2006,5,9
10/05/2006,695.5,2006,5,10
11/05/2006,723,2006,5,11
12/05/2006,714,2006,5,12
15/05/2006,683.6,2006,5,15
16/05/2006,691.5,2006,5,16
17/05/2006,690.5,2006,5,17
18/05/2006,679.6,2006,5,18
19/05/2006,656.7,2006,5,19
22/05/2006,657,2006,5,22
23/05/2006,673,2006,5,23
24/05/2006,637,2006,5,24
25/05/2006,648.4,2006,5,25
26/05/2006,650.9,2006,5,26
